Codi,Nom,Codi Província
470148,Barruelo del Valle,47
470151,Becilla de Valderaduey,47
470164,Benafarces,47
470170,Bercero,47
470186,Berceruelo,47
470199,Berrueces,47
470203,Bobadilla del Campo,47
470210,Bocigas,47
470225,Bocos de Duero,47
470231,Boecillo,47
470246,Bolaños de Campos,47
470259,Brahojos de Medina,47
470262,Bustillo de Chaves,47
470278,Cabezón de Pisuerga,47
470284,Cabezón de Valderaduey,47
470297,Cabreros del Monte,47
470301,Campaspero,47
470318,"Campillo, El",47
470323,Camporredondo,47
470339,Canalejas de Peñafiel,47
470344,Canillas de Esgueva,47
470357,Carpio,47
470360,Casasola de Arión,47
470376,Castrejón de Trabancos,47
470382,Castrillo de Duero,47
470395,Castrillo-Tejeriego,47
470409,Castrobol,47
470416,Castrodeza,47
470421,Castromembibre,47
470437,Castromonte,47
470442,Castronuevo de Esgueva,47
470455,Castronuño,47
470468,Castroponce,47
470474,Castroverde de Cerrato,47
470480,Ceinos de Campos,47
470493,Cervillego de la Cruz,47
470506,Cigales,47
470513,Ciguñuela,47
470528,Cistérniga,47
470534,Cogeces de Íscar,47
470549,Cogeces del Monte,47
470552,Corcos,47
470565,Corrales de Duero,47
470571,Cubillas de Santa Marta,47
470587,Cuenca de Campos,47
470590,Curiel de Duero,47
470604,Encinas de Esgueva,47
470611,Esguevillas de Esgueva,47
470626,Fombellida,47
470632,Fompedraza,47
470647,Fontihoyuelo,47
470650,Fresno el Viejo,47
470663,Fuensaldaña,47
470679,Fuente el Sol,47
470685,Fuente-Olmedo,47
470698,Gallegos de Hornija,47
470702,Gatón de Campos,47
470719,Geria,47
470730,Herrín de Campos,47
470745,Hornillos de Eresma,47
470758,Íscar,47
470761,Laguna de Duero,47
470777,Langayo,47
470783,Lomoviejo,47
470796,Llano de Olmedo,47
470800,Manzanillo,47
470817,Marzales,47
470822,Matapozuelos,47
470838,Matilla de los Caños,47
470843,Mayorga,47
470856,Medina del Campo,47
470869,Medina de Rioseco,47
470875,Megeces,47
470881,Melgar de Abajo,47
470894,Melgar de Arriba,47
470908,Mojados,47
470915,Monasterio de Vega,47
470920,Montealegre de Campos,47
470936,Montemayor de Pililla,47
470941,Moral de la Reina,47
470954,Moraleja de las Panaderas,47
470967,Morales de Campos,47
470973,Mota del Marqués,47
470989,Mucientes,47
470992,"Mudarra, La",47
471006,Muriel,47
471013,Nava del Rey,47
471028,Nueva Villa de las Torres,47
471034,Olivares de Duero,47
471049,Olmedo,47
471052,Olmos de Esgueva,47
471065,Olmos de Peñafiel,47
471090,Palazuelo de Vedija,47
471104,"Parrilla, La",47
471111,"Pedraja de Portillo, La",47
471126,Pedrajas de San Esteban,47
471132,Pedrosa del Rey,47
471147,Peñafiel,47
471150,Peñaflor de Hornija,47
471163,Pesquera de Duero,47
471179,Piña de Esgueva,47
471185,Piñel de Abajo,47
471198,Piñel de Arriba,47
471219,Pollos,47
471224,Portillo,47
471230,Pozal de Gallinas,47
471245,Pozaldez,47
471258,Pozuelo de la Orden,47
471261,Puras,47
471277,Quintanilla de Arriba,47
471283,Quintanilla del Molar,47
471296,Quintanilla de Onésimo,47
471300,Quintanilla de Trigueros,47
471317,Rábano,47
471322,Ramiro,47
471338,Renedo de Esgueva,47
471343,Roales de Campos,47
471356,Robladillo,47
471375,Roturas,47
471381,Rubí de Bracamonte,47
471394,Rueda,47
471408,Saelices de Mayorga,47
471415,Salvador de Zapardiel,47
471420,San Cebrián de Mazote,47
471436,San Llorente,47
471441,San Martín de Valvení,47
471454,San Miguel del Arroyo,47
471467,San Miguel del Pino,47
471473,San Pablo de la Moraleja,47
471489,San Pedro de Latarce,47
471492,San Pelayo,47
471505,San Román de Hornija,47
471512,San Salvador,47
471527,Santa Eufemia del Arroyo,47
471533,Santervás de Campos,47
471548,Santibáñez de Valcorba,47
471551,Santovenia de Pisuerga,47
471564,San Vicente del Palacio,47
471570,Sardón de Duero,47
471586,"Seca, La",47
471599,Serrada,47
471603,Siete Iglesias de Trabancos,47
471610,Simancas,47
471625,Tamariz de Campos,47
471631,Tiedra,47
471646,Tordehumos,47
471659,Tordesillas,47
471662,Torrecilla de la Abadesa,47
471678,Torrecilla de la Orden,47
471684,Torrecilla de la Torre,47
471697,Torre de Esgueva,47
471701,Torre de Peñafiel,47
471718,Torrelobatón,47
471723,Torrescárcela,47
471739,Traspinedo,47
471744,Trigueros del Valle,47
471757,Tudela de Duero,47
471760,"Unión de Campos, La",47
471776,Urones de Castroponce,47
471782,Urueña,47
471795,Valbuena de Duero,47
471809,Valdearcos de la Vega,47
471816,Valdenebro de los Valles,47
471821,Valdestillas,47
471837,Valdunquillo,47
471842,Valoria la Buena,47
471855,Valverde de Campos,47
471868,Valladolid,47
471874,Vega de Ruiponce,47
471880,Vega de Valdetronco,47
471893,Velascálvaro,47
471907,Velilla,47
471914,Velliza,47
471929,Ventosa de la Cuesta,47
471935,Viana de Cega,47
471940,Viloria,47
471953,Villabáñez,47
471966,Villabaruz de Campos,47
471972,Villabrágima,47
471988,Villacarralón,47
471991,Villacid de Campos,47
472005,Villaco,47
472033,Villafrades de Campos,47
472048,Villafranca de Duero,47
472051,Villafrechós,47
472064,Villafuerte,47
472070,Villagarcía de Campos,47
472086,Villagómez la Nueva,47
472099,Villalán de Campos,47
472103,Villalar de los Comuneros,47
472110,Villalba de la Loma,47
472125,Villalba de los Alcores,47
472131,Villalbarba,47
472146,Villalón de Campos,47
472159,Villamuriel de Campos,47
472162,Villán de Tordesillas,47
472178,Villanubla,47
472184,Villanueva de Duero,47
472197,Villanueva de la Condesa,47
472201,Villanueva de los Caballeros,47
472218,Villanueva de los Infantes,47
472223,Villanueva de San Mancio,47
472239,Villardefrades,47
472244,Villarmentero de Esgueva,47
472257,Villasexmir,47
472260,Villavaquerín,47
472276,Villavellid,47
472282,Villaverde de Medina,47
472295,Villavicencio de los Caballeros,47
472309,Wamba,47
472316,Zaratán,47
472321,"Zarza, La",47
480010,Abadiño,48
480025,Abanto y Ciérvana-Abanto Zierbena,48
480031,Amorebieta-Etxano,48
480046,Amoroto,48
480059,Arakaldo,48
480062,Arantzazu,48
480078,Munitibar-Arbatzegi Gerrikaitz,48
480084,Artzentales,48
480097,Arrankudiaga-Zollo,48
480101,Arrieta,48
480118,Arrigorriaga,48
480123,Bakio,48
480139,Barakaldo,48
480144,Barrika,48
480157,Basauri,48
480160,Berango,48
480176,Bermeo,48
480182,Berriatua,48
480195,Berriz,48
480209,Bilbao,48
480216,Busturia,48
480221,Karrantza Harana/Valle de Carranza,48
480237,Artea,48
480242,Zeanuri,48
480255,Zeberio,48
480268,Dima,48
480274,Durango,48
480280,Ea,48
480293,Etxebarri,48
480307,Etxebarria,48
480314,Elantxobe,48
480329,Elorrio,48
480335,Ereño,48
480340,Ermua,48
480353,Fruiz,48
480366,Galdakao,48
480372,Galdames,48
480388,Gamiz-Fika,48
480391,Garai,48
480405,Gatika,48
480412,Gautegiz Arteaga,48
480427,Gordexola,48
480433,Gorliz,48
480448,Getxo,48
480451,Güeñes,48
480464,Gernika-Lumo,48
480470,Gizaburuaga,48
480486,Ibarrangelu,48
480499,Ispaster,48
480502,Izurtza,48
480519,Lanestosa,48
480524,Larrabetzu,48
480530,Laukiz,48
480545,Leioa,48
480558,Lemoa,48
480561,Lemoiz,48
480577,Lekeitio,48
480583,Mallabia,48
480596,Mañaria,48
480600,Markina-Xemein,48
480617,Maruri-Jatabe,48
480622,Mendata,48
480638,Mendexa,48
480643,Meñaka,48
480656,Ugao-Miraballes,48
480669,Morga,48
480675,Muxika,48
480681,Mundaka,48
480694,Mungia,48
480708,Aulesti,48
480715,Muskiz,48
480720,Otxandio,48
480736,Ondarroa,48
480741,Urduña/Orduña,48
480754,Orozko,48
480767,Sukarrieta,48
489161,Usansolo,48
480773,Plentzia,48
480789,Portugalete,48
480792,Errigoiti,48
480806,Valle de Trápaga-Trapagaran,48
480813,Lezama,48
480828,Santurtzi,48
480834,Ortuella,48
480849,Sestao,48
480852,Sopela,48
480865,Sopuerta,48
480871,Trucios-Turtzioz,48
480887,Ubide,48
480890,Urduliz,48
480904,Balmaseda,48
480911,Atxondo,48
480926,Bedia,48
480932,Areatza,48
480947,Igorre,48
480950,Zaldibar,48
480963,Zalla,48
480979,Zaratamo,48
489011,Derio,48
489026,Erandio,48
489032,Loiu,48
489047,Sondika,48
489050,Zamudio,48
489063,Forua,48
489079,Kortezubi,48
489085,Murueta,48
489098,Nabarniz,48
489102,Iurreta,48
489119,Ajangiz,48
489124,Alonsotegi,48
489130,Zierbena,48
489145,Arratzu,48
489158,Ziortza-Bolibar,48
490028,Abezames,49
490034,Alcañices,49
490049,Alcubilla de Nogales,49
490052,Alfaraz de Sayago,49
490065,Algodre,49
490071,Almaraz de Duero,49
490087,Almeida de Sayago,49
490090,Andavías,49
490104,Arcenillas,49
490111,Arcos de la Polvorosa,49
490126,Argañín,49
490132,Argujillo,49
490147,Arquillinos,49
490150,Arrabalde,49
490163,Aspariegos,49
490179,Asturianos,49
490185,Ayoó de Vidriales,49
490198,Barcial del Barco,49
490202,Belver de los Montes,49
490219,Benavente,49
490224,Benegiles,49
490230,Bermillo de Sayago,49
490245,"Bóveda de Toro, La",49
490258,Bretó,49
490261,Bretocino,49
490277,Brime de Sog,49
490283,Brime de Urz,49
490296,Burganes de Valverde,49
490300,Bustillo del Oro,49
490317,Cabañas de Sayago,49
490322,Calzadilla de Tera,49
490338,Camarzana de Tera,49
490343,Cañizal,49
490356,Cañizo,49
490369,Carbajales de Alba,49
490375,Carbellino,49
490381,Casaseca de Campeán,49
490394,Casaseca de las Chanas,49
490408,Castrillo de la Guareña,49
490415,Castrogonzalo,49
490420,Castronuevo,49
490436,Castroverde de Campos,49
490441,Cazurra,49
490467,Cerecinos de Campos,49
490473,Cerecinos del Carrizal,49
490489,Cernadilla,49
490505,Cobreros,49
490527,Coomonte,49
490533,Coreses,49
490548,Corrales del Vino,49
490551,Cotanes del Monte,49
490564,Cubillos,49
490570,Cubo de Benavente,49
490586,"Cubo de Tierra del Vino, El",49
490599,Cuelgamures,49
490610,Entrala,49
490625,Espadañedo,49
490631,Faramontanos de Tábara,49
490646,Fariza,49
490659,Fermoselle,49
490662,Ferreras de Abajo,49
490678,Ferreras de Arriba,49
490684,Ferreruela,49
490697,Figueruela de Arriba,49
490718,Fonfría,49
490757,Fresno de la Polvorosa,49
490760,Fresno de la Ribera,49
490776,Fresno de Sayago,49
490782,Friera de Valverde,49
490795,Fuente Encalada,49
490809,Fuentelapeña,49
490816,Fuentesaúco,49
490821,Fuentes de Ropel,49
490837,Fuentesecas,49
490842,Fuentespreadas,49
490855,Galende,49
490868,Gallegos del Pan,49
490874,Gallegos del Río,49
490880,Gamones,49
490907,Gema,49
490914,Granja de Moreruela,49
490929,Granucillo,49
490935,Guarrate,49
490940,Hermisende,49
490953,"Hiniesta, La",49
490966,Jambrina,49
490972,Justel,49
490988,Losacino,49
490991,Losacio,49
491005,Lubián,49
491012,Luelmo,49
491027,"Maderal, El",49
491033,Madridanos,49
491048,Mahide,49
491051,Maire de Castroponce,49
491070,Malva,49
491086,Manganeses de la Lampreana,49
491099,Manganeses de la Polvorosa,49
491103,Manzanal de Arriba,49
491110,Manzanal del Barco,49
491125,Manzanal de los Infantes,49
491131,Matilla de Arzón,49
491146,Matilla la Seca,49
491159,Mayalde,49
491162,Melgar de Tera,49
491178,Micereces de Tera,49
491184,Milles de la Polvorosa,49
491197,Molacillos,49
491201,Molezuelas de la Carballeda,49
491218,Mombuey,49
491223,Monfarracinos,49
491239,Montamarta,49
491244,Moral de Sayago,49
491257,Moraleja del Vino,49
491260,Moraleja de Sayago,49
491276,Morales del Vino,49
491282,Morales de Rey,49
491295,Morales de Toro,49
491309,Morales de Valverde,49
491316,Moralina,49
491321,Moreruela de los Infanzones,49
491337,Moreruela de Tábara,49
491342,Muelas de los Caballeros,49
491355,Muelas del Pan,49
491368,Muga de Sayago,49
491374,Navianos de Valverde,49
491380,Olmillos de Castro,49
491393,Otero de Bodas,49
491414,Pajares de la Lampreana,49
491429,Palacios del Pan,49
491435,Palacios de Sanabria,49
491453,Pedralba de la Pradería,49
491466,"Pego, El",49
491472,Peleagonzalo,49
491488,Peleas de Abajo,49
491491,Peñausende,49
491504,Peque,49
491511,"Perdigón, El",49
491526,Pereruela,49
491532,Perilla de Castro,49
491547,Pías,49
491550,Piedrahita de Castro,49
491563,Pinilla de Toro,49
491579,Pino del Oro,49
491585,"Piñero, El",49
491598,Pobladura del Valle,49
491602,Pobladura de Valderaduey,49
491624,Porto,49
491630,Pozoantiguo,49
491645,Pozuelo de Tábara,49
491658,Prado,49
491661,Puebla de Sanabria,49
491677,Pueblica de Valverde,49
491683,Quintanilla del Monte,49
491696,Quintanilla del Olmo,49
491700,Quintanilla de Urz,49
491717,Quiruelas de Vidriales,49
491722,Rabanales,49
491738,Rábano de Aliste,49
491743,Requejo,49
491756,Revellinos,49
491769,Riofrío de Aliste,49
491775,Rionegro del Puente,49
491781,Roales,49
491794,Robleda-Cervantes,49
491808,Roelos de Sayago,49
491815,Rosinos de la Requejada,49
491836,Salce,49
491841,Samir de los Caños,49
491854,San Agustín del Pozo,49
491867,San Cebrián de Castro,49
491873,San Cristóbal de Entreviñas,49
491889,San Esteban del Molar,49
491892,San Justo,49
491906,San Martín de Valderaduey,49
491913,San Miguel de la Ribera,49
491928,San Miguel del Valle,49
491934,San Pedro de Ceque,49
491949,San Pedro de la Nave-Almendra,49
491971,Santa Clara de Avedillo,49
491990,Santa Colomba de las Monjas,49
492004,Santa Cristina de la Polvorosa,49
492011,Santa Croya de Tera,49
492026,Santa Eufemia del Barco,49
492032,Santa María de la Vega,49
492047,Santa María de Valverde,49
492050,Santibáñez de Tera,49
492063,Santibáñez de Vidriales,49
492079,Santovenia,49
492085,San Vicente de la Cabeza,49
492098,San Vitero,49
492102,Sanzoles,49
492145,Tábara,49
492161,Tapioles,49
492196,Toro,49
492200,"Torre del Valle, La",49
492217,Torregamones,49
492222,Torres del Carrizal,49
492238,Trabazos,49
492243,Trefacio,49
492256,Uña de Quintana,49
492269,Vadillo de la Guareña,49
492275,Valcabado,49
492281,Valdefinjas,49
492294,Valdescorriel,49
492308,Vallesa de la Guareña,49
492315,Vega de Tera,49
492320,Vega de Villalobos,49
492336,Vegalatrave,49
492341,Venialbo,49
492354,Vezdemarbán,49
492367,Vidayanes,49
492373,Videmala,49
492389,Villabrázaro,49
492392,Villabuena del Puente,49
492406,Villadepera,49
492413,Villaescusa,49
492428,Villafáfila,49
492434,Villaferrueña,49
492449,Villageriz,49
492452,Villalazán,49
492465,Villalba de la Lampreana,49
492471,Villalcampo,49
492487,Villalobos,49
492490,Villalonso,49
492503,Villalpando,49
492510,Villalube,49
492525,Villamayor de Campos,49
492559,Villamor de los Escuderos,49
492562,Villanázar,49
492578,Villanueva de Azoague,49
492584,Villanueva de Campeán,49
492597,Villanueva de las Peras,49
492601,Villanueva del Campo,49
492618,Villaralbo,49
492623,Villardeciervos,49
492639,Villar de Fallaves,49
492644,Villar del Buey,49
492657,Villardiegua de la Ribera,49
492660,Villárdiga,49
492676,Villardondiego,49
492682,Villarrín de Campos,49
492695,Villaseco del Pan,49
492709,Villavendimio,49
492716,Villaveza del Agua,49
492721,Villaveza de Valverde,49
492737,Viñas,49
492755,Zamora,49
500016,Abanto,50
500021,Acered,50
500037,Agón,50
500042,Aguarón,50
500055,Aguilón,50
500068,Ainzón,50
500074,Aladrén,50
500080,Alagón,50
500093,Alarba,50
500107,Alberite de San Juan,50
500114,Albeta,50
500129,Alborge,50
500135,Alcalá de Ebro,50
500140,Alcalá de Moncayo,50
500153,Alconchel de Ariza,50
500166,Aldehuela de Liestos,50
500172,Alfajarín,50
500188,Alfamén,50
500191,Alforque,50
500205,Alhama de Aragón,50
500212,Almochuel,50
500227,"Almolda, La",50
500233,Almonacid de la Cuba,50
500248,Almonacid de la Sierra,50
500251,"Almunia de Doña Godina, La",50
500264,Alpartir,50
500270,Ambel,50
500286,Anento,50
500299,Aniñón,50
500303,Añón de Moncayo,50
500310,Aranda de Moncayo,50
500325,Arándiga,50
500331,Ardisa,50
500346,Ariza,50
500359,Artieda,50
500362,Asín,50
500378,Atea,50
500384,Ateca,50
500397,Azuara,50
500401,Badules,50
500418,Bagüés,50
500423,Balconchán,50
500439,Bárboles,50
500444,Bardallur,50
500457,Belchite,50
500460,Belmonte de Gracián,50
500476,Berdejo,50
500482,Berrueco,50
500508,Bijuesca,50
500515,Biota,50
500520,Bisimbre,50
500536,Boquiñeni,50
500541,Bordalba,50
500554,Borja,50
500567,Botorrita,50
500573,Brea de Aragón,50
500589,Bubierca,50
500592,Bujaraloz,50
500606,Bulbuente,50
500613,Bureta,50
500628,"Burgo de Ebro, El",50
500634,"Buste, El",50
500649,Cabañas de Ebro,50
500652,Cabolafuente,50
500665,Cadrete,50
500671,Calatayud,50
500687,Calatorao,50
500690,Calcena,50
500704,Calmarza,50
500711,Campillo de Aragón,50
500726,Carenas,50
500732,Cariñena,50
500747,Caspe,50
500750,Castejón de Alarba,50
500763,Castejón de las Armas,50
500779,Castejón de Valdejasa,50
500785,Castiliscar,50
500798,Cervera de la Cañada,50
500802,Cerveruela,50
500819,Cetina,50
500824,Cimballa,50
500830,Cinco Olivas,50
500845,Clarés de Ribota,50
500858,Codo,50
500861,Codos,50
500877,Contamina,50
500883,Cosuenda,50
500896,Cuarte de Huerva,50
500900,Cubel,50
500917,"Cuerlas, Las",50
500922,Chiprana,50
500938,Chodes,50
500943,Daroca,50
500956,Ejea de los Caballeros,50
500969,Embid de Ariza,50
500981,Encinacorba,50
500994,Épila,50
501008,Erla,50
501015,Escatrón,50
501020,Fabara,50
501041,Farlete,50
501054,Fayón,50
501067,"Fayos, Los",50
501073,Figueruelas,50
501089,Fombuena,50
501092,"Frago, El",50
501106,"Frasno, El",50
501113,Fréscano,50
501134,Fuendejalón,50
501149,Fuendetodos,50
501152,Fuentes de Ebro,50
501165,Fuentes de Jiloca,50
501171,Gallocanta,50
501187,Gallur,50
501190,Gelsa,50
501204,Godojos,50
501211,Gotor,50
501226,Grisel,50
501232,Grisén,50
501247,Herrera de los Navarros,50
501250,Ibdes,50
501263,Illueca,50
501285,Isuerre,50
501298,Jaraba,50
501302,Jarque de Moncayo,50
501319,Jaulín,50
501324,"Joyosa, La",50
501330,Lagata,50
501345,Langa del Castillo,50
501358,Layana,50
501361,Lécera,50
501377,Leciñena,50
501383,Lechón,50
501396,Letux,50
501400,Litago,50
501417,Lituénigo,50
501422,Lobera de Onsella,50
501438,Longares,50
501443,Longás,50
501469,Lucena de Jalón,50
501475,Luceni,50
501481,Luesia,50
501494,Luesma,50
501507,Lumpiaque,50
501514,Luna,50
501529,Maella,50
501535,Magallón,50
501540,Mainar,50
501553,Malanquilla,50
501566,Maleján,50
501572,Malón,50
501591,Maluenda,50
501605,Mallén,50
501612,Manchones,50
501627,Mara,50
501633,María de Huerva,50
501648,Mediana de Aragón,50
501651,Mequinenza,50
501664,Mesones de Isuela,50
501670,Mezalocha,50
501686,Mianos,50
501699,Miedes de Aragón,50
501703,Monegrillo,50
501710,Moneva,50
501725,Monreal de Ariza,50
501731,Monterde,50
501746,Montón,50
501759,Morata de Jalón,50
501762,Morata de Jiloca,50
501778,Morés,50
501784,Moros,50
501797,Moyuela,50
501801,Mozota,50
501818,Muel,50
501823,"Muela, La",50
501839,Munébrega,50
501844,Murero,50
501857,Murillo de Gállego,50
501860,Navardún,50
501876,Nigüella,50
501882,Nombrevilla,50
501895,Nonaspe,50
501909,Novallas,50
501916,Novillas,50
501921,Nuévalos,50
501937,Nuez de Ebro,50
501942,Olvés,50
501955,Orcajo,50
501968,Orera,50
501974,Orés,50
501980,Oseja,50
501993,Osera de Ebro,50
502007,Paniza,50
502014,Paracuellos de Jiloca,50
502029,Paracuellos de la Ribera,50
502035,Pastriz,50
502040,Pedrola,50
502053,"Pedrosas, Las",50
502066,Perdiguera,50
502072,Piedratajada,50
502088,Pina de Ebro,50
502091,Pinseque,50
502105,"Pintanos, Los",50
502112,Plasencia de Jalón,50
502127,Pleitas,50
502133,Plenas,50
502148,Pomer,50
502151,Pozuel de Ariza,50
502164,Pozuelo de Aragón,50
502170,Pradilla de Ebro,50
502186,Puebla de Albortón,50
502199,"Puebla de Alfindén, La",50
502203,Puendeluna,50
502210,Purujosa,50
502225,Quinto,50
502231,Remolinos,50
502246,Retascón,50
502259,Ricla,50
502278,Romanos,50
502284,Rueda de Jalón,50
502297,Ruesca,50
502301,Sádaba,50
502318,Salillas de Jalón,50
502323,Salvatierra de Esca,50
502339,Samper del Salz,50
502344,San Martín de la Virgen de Moncayo,50
502357,San Mateo de Gállego,50
502360,Santa Cruz de Grío,50
502376,Santa Cruz de Moncayo,50
502382,Santa Eulalia de Gállego,50
502395,Santed,50
502409,Sástago,50
502416,Sabiñán,50
502421,Sediles,50
502437,Sestrica,50
502442,Sierra de Luna,50
502455,Sigüés,50
502468,Sisamón,50
502474,Sobradiel,50
502480,Sos del Rey Católico,50
502493,Tabuenca,50
502506,Talamantes,50
502513,Tarazona,50
502528,Tauste,50
502534,Terrer,50
502549,Tierga,50
502552,Tobed,50
502565,Torralba de los Frailes,50
502571,Torralba de Ribota,50
502587,Torralbilla,50
502590,Torrehermosa,50
